tt0203191	わたしが・棄てた・女	7.5	46
tt0203192	Treffpunkt Metro	5.7	10
tt0203217	I	6.8	184
tt0203218	Ya Obeshchala, Ya Uydu...	4.8	28
tt0203224	The Geisha	7.0	342
tt0203230	You Can Count on Me	7.5	30906
tt0203235	Yuwakusha	6.1	55
tt0203289	American Desi	6.6	1652
tt0203292	Doubts	6.4	77
tt0203297	L'amour, l'argent, l'amour	5.2	554
tt0203316	Rise, Fair Sun	7.7	21
tt0203318	Así No Hay Cama Que Aguante	6.1	80
tt0203343	Blood Dolls	4.4	1717
tt0203370	Camarero nocturno en Mar del Plata	5.5	294
tt0203408	The Omega Code	3.5	5492
tt0203415	Computron 22	3.0	24
tt0203425	Crocodile	3.7	4674
tt0203427	The Creator	6.9	1109
tt0203429	Custodio de señoras	6.3	73
tt0203433	Outlaw: Gangster VIP 2	6.8	199
tt0203438	The Teacher Was One Hell of a Man	5.7	413
tt0203503	Five Aces	5.1	678
tt0203504	For Tor's Sake	6.4	70
tt0203510	Forbidden Fruit	7.1	20
tt0203515	Give It All	7.1	279
tt0203523	George Lucas in Love	7.6	4367
tt0203532	Le Camélia à cinq pétales	6.4	51
tt0203536	A Good Night to Die	4.6	640
tt0203540	Greenfingers	6.8	6417
tt0203543	La Guerra de los sostenes	2.8	21
tt0203549	Mount Hakkoda	6.8	210
tt0203579	Il gèle en enfer	5.4	56
tt0203584	A Neapolitan Spell	6.3	253
tt0203608	Kaisha monogatari: Memories of You	6.7	73
tt0203611	My Wife’s Dignity (1967)	6.1	150
tt0203612	Pitfall	7.5	4201
tt0203613	Kasr El Shawk	6.5	146
tt0203628	Lonely Heart	6.9	74
tt0203632	The Princess and the Warrior	7.4	14858
tt0203635	The Living Skeleton	6.3	790
tt0203639	Land and Sons	6.6	91
tt0203672	A Man Called Hero	5.7	2060
tt0203682	Em dic Sara	6.1	114
tt0203683	Me sobra un marido	5.2	44
tt0203689	Las minas de Salomón Rey	5.2	287
tt0203695	The Man Without a Map	6.6	582
tt0203711	The Woman Who Had No Childhood	6.7	21
tt0203716	Las Muñecas que hacen pum	3.9	25
tt0203743	La noche viene movida	4.5	20
tt0203751	Love under the Crucifix	6.7	223
tt0203755	One Night at McCool's	6.2	31044
tt0203765	When the Wheels Dance	4.6	172
tt0203792	Pesta... vromostome!	5.0	260
tt0203797	The Phantom Horse	6.4	54
tt0203835	The Alternate	3.1	890
tt0203865	صندلی الکتریکی	7.0	31
tt0203866	Le sedicenni	7.7	15
tt0203869	Segno di fuoco	5.4	13
tt0203871	Le Secret des soldats d'argile	6.0	16
tt0203882	La sensualità è un attimo di vita	5.2	18
tt0203892	Shanghai Rhapsody	6.3	29
tt0203895	The Sea Prince and the Fire Child	7.1	570
tt0203911	Simone Barbès ou la vertu	6.7	233
tt0203922	I sogni muoiono all'alba	8.0	31
tt0203940	Spiders	3.9	3149
tt0203953	The Silent Stranger	5.9	319
tt0203975	Tart	4.7	3427
tt0203978	Te rompo el rating	6.1	128
tt0203979	El telo y la tele	4.1	64
tt0203982	Un terceto peculiar	5.9	54
tt0203992	Invisible Man: Rape!	6.6	35
tt0203993	Un toque diferente	6.7	28
tt0203999	La Traversée de la Loire	6.6	14
tt0204018	Vampiros los prefieren gorditos	4.6	82
tt0204055	Wilde Mossels	6.9	1081
tt0204068	Oracion	6.3	22
tt0204116	9012Live	7.4	258
tt0204124	I Loved an Armchair	5.4	333
tt0204127	Take Care, Red Riding Hood	6.7	48
tt0204135	Andremo in città	6.5	99
tt0204137	Animal Factory	6.6	14317
tt0204140	Anna Wunder	5.8	44
tt0204141	The Man on the Train	6.8	117
tt0204143	Snowballin'	3.6	127
tt0204154	That Something Else	5.7	75
tt0204161	Begunec	6.8	15
tt0204164	Beresina, or the Last Days of Switzerland	6.6	594
tt0204165	The Big Turnaround	5.8	43
tt0204174	The Boy with the X-Ray Eyes	3.6	203
tt0204175	Boys and Girls	5.4	17358
tt0204176	Браво, Альбер Лолиш!	7.0	24
tt0204186	Cartoons	6.0	30
tt0204197	Che casino... con Pierino!	3.9	44
tt0204202	Ché OVNI	4.9	27
tt0204203	Cicciolina number one	6.9	63
tt0204218	Corte marziale	3.9	16
tt0204232	Císar a tambor	5.6	67
tt0204235	Da Istanbul ordine di uccidere	5.1	40
tt0204237	Le Radis et la Carotte	6.4	32
tt0204241	Days of Dreams	5.7	35
tt0204245	Deadly Duo	5.3	195
tt0204246	Deadly Nightshade	6.4	234
tt0204251	Death of an Angel	6.0	64
tt0204254	Τα δελφινάκια του Αμβρακικού	7.7	122
tt0204278	Dil Lagake Dekho	4.5	16
tt0204294	I Am Innocent	6.3	57
tt0204313	Exorcist: The Beginning	5.1	38398
tt0204315	Faites comme si je n'étais pas là	6.5	422
tt0204322	Firecracker	5.1	1002
tt0204344	Northern Crusades	8.3	200
tt0204350	Poor White Trash	4.9	1374
tt0204360	The Three Undelivered Letters	6.0	60
tt0204367	Hasta que se ponga el sol	7.5	41
tt0204418	Izgubljena sreća	7.8	23
tt0204421	So Young, So Bright	6.5	32
tt0204423	Juan soldado	7.7	20
tt0204437	Cry...	6.2	42
tt0204438	Кућа за рушење	7.2	8
tt0204440	Kvinnens plass	5.9	45
tt0204452	The Lost Idol	3.1	61
tt0204453	The Lottery	7.1	110
tt0204466	Le Mariage à la mode	5.0	55
tt0204484	An Italian from Kipseli	6.4	610
tt0204501	La Niña de fuego	6.7	16
tt0204504	Alleycat Rock: Female Boss	6.1	800
tt0204523	Osaka Story	6.2	98
tt0204526	Dead Mountaineer's Hotel	6.6	1551
tt0204544	Papaflessas	7.0	865
tt0204555	Plaza de Almas	6.8	74
tt0204556	Poker di donne	4.8	30
tt0204559	Pomladni veter	5.9	13
tt0204577	Пять похищенных монахов	6.6	13
tt0204578	Páté kolo u vozu	6.7	23
tt0204580	The Lusty Wives of Canterbury	4.7	13
tt0204597	Ritmo, sal y pimienta	5.3	15
tt0204617	Mücevher Hirsizlari	6.6	34
tt0204626	The Watcher	5.3	28103
tt0204635	Saatana pisar	4.2	131
tt0204636	Smankote, babicko, caruj!	4.2	64
tt0204639	La Femme de là-bas	7.0	25
tt0204640	Sordid Lives	6.7	3420
tt0204675	Blockhead	5.6	10
tt0204678	Tempête au phare	5.8	31
tt0204682	To thyma	5.3	134
tt0204693	Tout baigne !	5.5	145
tt0204698	Trifling with Fate	7.4	44
tt0204700	Trouble Every Day	5.9	8883
tt0204705	Ukiyo-e Cruel Story	7.3	7
tt0204708	Un choix d'assassins	5.6	11
tt0204709	Une liaison pornographique	7.0	5654
tt0204714	Ultraman	7.3	327
tt0204715	Ultraman	7.0	70
tt0204724	Vasoula and the Bases	4.8	90
tt0204736	Paths in the Night	6.9	245
tt0204741	Fading Memories	6.7	331
tt0204745	Village of the Eight Tombs	6.5	401
tt0204747	My Son... My Son...	5.7	200
tt0204752	Behind the Last Line	7.1	146
tt0204754	Կին բոլորի համար	5.8	23
tt0204759	Delinquent Girl Boss: Blossoming Night Dreams	6.3	140
tt0204761	Fidelity	5.6	1982
tt0204792	L'aigle et la colombe	4.5	9
tt0204814	Fate la nanna coscine di pollo	5.9	32
tt0204821	Angeli senza paradiso	5.2	102
tt0204823	Angrakshak	4.4	210
tt0204831	Apollon: una fabbrica occupata	6.9	12
tt0204839	The Art of Amália	8.4	88
tt0204846	Watch Out for Us Two	3.6	19
tt0204853	Avec mon mari	6.2	65
tt0204873	Banane al cioccolato	6.5	60
tt0204901	The Black Cobra 3	4.6	327
tt0204914	Borges para millones	7.9	8
tt0204916	La bravata	5.6	29
tt0204924	Love Without End	6.7	48
tt0204926	Bu Su	7.0	173
tt0204931	Bustenskjold	5.6	77
tt0204932	Den bästa sommaren	7.3	4304
tt0204946	Bring It On	6.1	102287
tt0204966	Cinco grandes y una chica	6.5	6
tt0204969	City Dump: The Story of the 1951 CCNY Basketball Scandal	7.4	55
tt0204980	Countdown to War	6.6	191
tt0204982	Cuore	6.2	16
tt0204983	El Cura Lorenzo	7.4	24
tt0204989	Dance Music	6.3	37
tt0205000	Deuce Bigalow: Male Gigolo	5.7	78398
tt0205001	Deux grandes filles dans un pyjama	4.1	54
tt0205007	Diamond Safari	6.2	39
tt0205011	La Dilettante	6.4	717
tt0205057	5 loddrett	4.4	11
tt0205073	Franz	6.4	91
tt0205092	Gia mia houfta touvla	6.2	123
tt0205174	Kasserer Jensen	5.7	29
tt0205177	Kevin & Perry Go Large	5.7	14271
tt0205189	Kranti Kshetra	5.8	49
tt0205190	Little Crumb	6.4	2647
tt0205241	The Beloved Diva	6.6	373
tt0205245	Majestät brauchen Sonne	7.3	114
tt0205250	Le Maître-nageur	6.0	146
tt0205255	Mercedes Sosa, como un pájaro libre	8.9	10
tt0205269	Monsieur Naphtali	4.9	60
tt0205271	Dr. T & the Women	4.7	20053
tt0205299	The Ogre	4.8	66
tt0205306	Orkestar bez ime	8.8	2267
tt0205307	Paddy	5.3	23
tt0205317	Phedre	6.6	37
tt0205330	Provalnik	7.0	22
tt0205336	Les Belles	6.6	40
tt0205380	Sanam Teri Kasam	4.2	182
tt0205385	Saverio, el cruel	5.7	20
tt0205395	Shanghai Affairs	5.7	231
tt0205418	The Smokers	2.9	2856
tt0205422	Le Sourire du clown	5.5	93
tt0205430	Bawdy Tales	5.9	209
tt0205445	Tamanna	7.2	354
tt0205448	The Last Mission	6.1	33
tt0205461	Thomas and the Magic Railroad	4.2	4635
tt0205481	Trohonomos... Varvara	4.3	338
tt0205483	Turandot at the Forbidden City	8.1	152
tt0205489	A Young Woman Missing	6.4	113
tt0205493	Vacanze di Natale	6.1	1428
tt0205498	Venus and Mars	6.0	222
tt0205505	The Journey to Paris	5.2	112
tt0205506	Vsichko e lyubov	8.2	661
tt0205507	Vuelve el ojo de vidrio	6.7	11
tt0205718	Coconut Heads	4.2	163
tt0205725	Farewell, Home Sweet Home	7.1	1009
tt0205726	Agatha et les Lectures Illimitées	6.8	305
tt0205727	Agnisakshi	8.3	70
tt0205735	Criminal Lovers	6.5	4397
tt0205738	AmnesiA	6.6	534
tt0205763	Bang-Bang	4.2	50
tt0205802	La cattedra	6.5	7
tt0205808	The Ceremony of Innocence	8.0	28
tt0205836	Tutto l'amore che c'è	6.7	380
tt0205843	Heart of the Warrior	5.5	1029
tt0205851	Dagli archivi della polizia criminale	4.5	42
tt0205864	Des journées entières dans les arbres	6.8	82
tt0205873	The Dish	7.2	16859
tt0205874	Distant Trumpet	5.0	41
tt0205882	Una donna da guardare	3.8	54
tt0205899	Echo of Blue	6.1	30
tt0205907	EM Embalming	5.3	255
tt0205913	Evariste Galois	7.4	43
tt0205924	Fantozzi 2000 – La clonazione	4.5	1137
tt0205940	Flushed	5.6	154
tt0205941	Flying Fox in a Freedom Tree	7.1	19
tt0205963	The Geisha House	7.0	249
tt0205968	Gharwali Baharwali	4.6	728
tt0205979	The Big Plum	4.7	84
tt0205996	Profile of a Serial Killer	6.7	193
tt0206004	Hazal	6.6	207
tt0206020	Hote Hote Pyar Ho Gaya	4.4	339
tt0206044	Immaculate	7.7	17
tt0206046	Intimate Relations	5.8	12
tt0206054	Jawan Mohabbat	7.1	37
tt0206067	Kachche Dhaage	6.0	1688
tt0206072	Women's Wiles: The Tale of the Girl with Basil	6.0	92
tt0206075	The King's Guard	3.4	609
tt0206087	Free the Fish	6.2	194
tt0206088	LiebesLuder	6.2	344
tt0206093	Holy Tongue	6.7	551
tt0206113	Madison	6.3	1522
tt0206117	Manolito Four Eyes	6.1	1198
tt0206118	Margarit and Margarita	8.2	560
tt0206128	Si fa presto a dire amore...	4.7	53
tt0206151	Mon père, ma mère, mes frères et mes sœurs…	5.2	313
tt0206154	Girl Slaves of Morgana Le Fay	5.5	787
tt0206168	Le navire Night	6.4	328
tt0206181	L'oeil du maître	5.5	16
tt0206200	Johnny the Partisan	6.4	325
tt0206216	Poppoya	7.2	1276
tt0206224	Приятелите на Емилия	7.3	42
tt0206226	Psycho Beach Party	6.0	6458
tt0206229	The Fall	6.8	203
tt0206238	Raaz	6.1	167
tt0206240	Raja Rani	5.9	116
tt0206258	Rádio Pirata	6.3	71
tt0206272	Three Charming Smiles	7.8	38
tt0206275	Save the Last Dance	6.2	64733
tt0206303	After the End of the World	7.0	259
tt0206313	Spring Festival	7.6	277
tt0206314	Joy Ride	6.6	73847
tt0206321	Sucre amer	5.6	22
tt0206334	Gen-X Cops	5.9	2378
tt0206342	Thimios Screws Up	6.3	90
tt0206348	Tjoet Nja' Dhien	8.0	529
tt0206373	Tøser + Drengerøve	7.0	34
tt0206381	A Virgin for St. Tropez	5.4	81
tt0206385	Idle Running	7.5	406
tt0206386	Vacances royales	4.8	8
tt0206393	La via degli angeli	6.3	186
tt0206394	La Villa Santo-Sospir	6.5	372
tt0206420	Woman on Top	5.3	10812
tt0206427	The Mirror	5.0	156
tt0206457	On Air	6.8	7
tt0206461	À propos de Nice, la suite	5.9	145
tt0206529	To the Four Winds	7.4	11
tt0206539	Agonia	4.5	46
tt0206544	Alive: 20 Years Later	7.3	115
tt0206546	Un altr'anno e poi cresco	5.3	25
tt0206550	Quest	5.8	135
tt0206554	Anpadh	6.7	129
tt0206569	In the Midst of Life	8.1	121
tt0206582	Бащата на яйцето	4.7	30
tt0206588	Beethoven's 3rd	4.1	6285
tt0206601	Fellini: A Director's Notebook	6.6	465
tt0206608	The Farewell	6.2	192
tt0206631	The Spring	6.8	61
tt0206634	Children of Men	7.9	517836
tt0206636	Bigger & Blacker	8.0	7408
tt0206659	The Fighting Cock	5.3	39
tt0206664	The Craven Sluck	6.6	150
tt0206665	Mexicul cântă	4.9	10
tt0206669	All for Love	8.6	708
tt0206711	Ekeino to kalokairi	6.1	297
tt0206715	A Knight for Vasoula	6.0	505
tt0206716	Ένας ζόρικος δεκανέας	5.1	23
tt0206720	Amour dans les dunes	6.0	96
tt0206722	Penjamo	6.4	17
tt0206729	Exo oi kleftes	6.6	182
tt0206740	Los fanfarrones	6.4	8
tt0206742	Fast Food Fast Women	6.4	2130
tt0206750	Navigating the Heart	6.5	353
tt0206752	Flash III: Deadly Nightshade	6.9	503
tt0206762	Friends & Family	6.3	1501
tt0206767	Just Like a Cat	4.1	31
tt0206806	Hermano	7.3	90
tt0206826	In Pursuit	3.6	344
tt0206827	After Rabbit	4.5	309
tt0206833	Iran Is My Land	6.9	170
tt0206838	Jasper Johns: Ideas in Paint	6.4	83
tt0206845	Joseph's Gift	6.8	113
tt0206851	Strike Back	6.2	105
tt0206852	Kamikaze My Love	5.9	826
tt0206866	King of Thieves	7.1	415
tt0206877	Lava Kusha	8.2	615
tt0206884	Bad Golf Made Easier	6.2	217
tt0206893	Jazz Seen: The Life and Times of William Claxton	7.3	61
tt0206917	The Man Who Cried	6.1	16200
tt0206921	Mann	6.1	5744
tt0206926	Maybe Baby	5.6	6037
tt0206938	A Greek Woman in the Harem	6.8	1078
tt0206944	Mobutu, King of Zaire	7.7	214
tt0206963	My First Mister	7.2	5794
tt0206990	Option Zero	5.5	142
tt0206999	I Really Play the Man	6.1	225
tt0207000	Palletoori Pilla	6.7	22
tt0207002	Paradise Grove	5.7	73
tt0207023	Presagio	7.4	103
tt0207027	Protest	8.2	126
tt0207038	Rendezvous in Corfu	5.7	168
tt0207051	The Journey To Kafiristan	6.0	335
tt0207099	cult seven	5.0	25
tt0207104	Sins of the Fleshapoids	6.1	351
tt0207125	Under the Sign of Virgo	4.9	174
tt0207130	On the Beach Beyond the Pier	7.2	29
tt0207145	As Long as You've Got Your Health	7.1	799
tt0207155	I theia mou, i hipissa	6.0	527
tt0207163	Tolerance	6.3	501
tt0207167	Trouble-Maker	6.1	15
tt0207175	Ultraman Zoffy: Ultra Warriors vs. the Giant Monster Army	5.8	36
tt0207180	L'uomo di Corleone	6.6	16
tt0207195	Wadd: The Life & Times of John C. Holmes	6.8	943
tt0207198	What to Do in Case of Fire?	6.8	3727
tt0207201	What Women Want	6.4	217039
tt0207222	Yamagola	7.3	139
tt0207236	Torrents of Steel	7.1	38
tt0207291	Αντίο ζωή	5.3	35
tt0207302	Full Disclosure	5.2	428
tt0207308	Les Anges	5.2	19
tt0207312	Arrivano i miei	5.1	41
tt0207317	Auguste	5.7	93
tt0207320	Bahu Beti	6.4	23
tt0207326	Les baratineurs	3.8	21
tt0207331	Bedaag	5.7	25
tt0207340	Biribi	6.4	19
tt0207341	Biwi No.1	5.7	6132
tt0207349	La Bonne Occase	6.8	35
tt0207350	Kisses Till Monday	5.6	159
tt0207356	The Brigade	4.6	15
tt0207358	The Bronx Executioner	3.1	261
tt0207359	Brotherhood of Death	5.4	530
tt0207362	It's Not My Business	5.4	58
tt0207363	Laura Cadieux II	5.4	223
tt0207364	Caged Desires	8.5	9
tt0207381	Chinpira	7.3	32
tt0207385	Chōchin	7.0	11
tt0207408	Los Díaz felices	7.4	22
tt0207415	Doli Saja Ke Rakhna	6.3	592
tt0207419	Das Haus in der Waldstraße	5.6	11
tt0207430	She's Some Woman Doctor... Boys	3.9	19
tt0207432	Dracula	6.1	383
tt0207433	Dragon's Gold	5.1	14
tt0207440	Les Durs à cuire	4.8	42
tt0207479	France Inc.	5.2	186
tt0207482	La Frisée aux lardons	4.2	15
tt0207489	Le gagnant	4.2	99
tt0207500	Gros Cœurs	7.3	18
tt0207502	Hambre nuestra de cada día	7.1	21
tt0207513	Hindustan Ki Kasam	3.5	662
tt0207521	Horace 62	5.9	60
tt0207524	How to Kill Your Neighbor's Dog	6.8	3617
tt0207529	Ils	4.6	32
tt0207531	Imitation of Christ	4.3	41
tt0207554	Italian Movie	4.6	177
tt0207585	Lloyd	5.9	750
tt0207596	Mandrin, bandit gentilhomme	5.4	56
tt0207597	Manny's Orphans	6.3	83
tt0207608	The Most Beautiful Month	6.8	14
tt0207638	Here's to Life!	5.5	136
tt0207645	Painters Painting	7.5	203
tt0207653	Pinocchio	5.8	216
tt0207676	Prima del tramonto	6.6	108
tt0207685	The Punk Rock Movie	6.6	308
tt0207703	Rime of the Ancient Mariner	7.4	63
tt0207717	Quails And Autumn	7.2	107
tt0207721	Sappho	4.1	30
tt0207729	شنطة حمزة	4.9	19
tt0207738	The Silent Feminists: America's First Women Directors	6.1	26
tt0207744	Le soleil en face	6.2	23
tt0207745	A Girl, Three Guys, and a Gun	4.6	260
tt0207755	Sophie's Ways	6.2	180
tt0207762	Les Strip-teaseuses, ces femmes que l'on croit faciles	3.7	17
tt0207784	Il terrorista	6.7	172
tt0207801	Venom and Eternity	6.7	443
tt0207803	Tuesday the 13th	6.2	171
tt0207807	Un ange au paradis	5.1	9
tt0207892	Jane Eyre	7.5	492
tt0207943	1999 Madeleine	5.7	173
tt0207956	Alicinte Anveshanam	7.9	11
tt0207968	André Masson et les quatre éléments	6.9	21
tt0207988	The Sleepy Time Gal	6.0	419
tt0208003	Big Momma's House	5.2	89058
tt0208026	A Chinese in a Coma	5.7	1227
tt0208032	Canone Inverso	7.1	1234
tt0208037	The Chaos Factor	4.6	440
tt0208050	Chump Change	5.5	403
tt0208060	Cœurs croisés	4.7	6
tt0208074	Crash and Byrnes	4.6	120
tt0208092	Snatch	8.2	886809
tt0208142	Den femtonde hövdingen	6.8	12
tt0208178	Moonlight Whispers	6.9	955
tt0208181	Gimme the Power	6.6	1171
tt0208190	The Green Desert	7.2	272
tt0208196	Happy Accidents	7.2	10098
tt0208198	Hassel: There Is No Mercy!	5.2	455
tt0208210	Historias de amor, de locura y de muerte	5.8	9
tt0208225	In flagranti	4.8	37
tt0208254	West Side and East Side	5.6	198
tt0208261	The Life and Times of Hank Greenberg	7.6	808
tt0208288	El Madina	6.6	291
tt0208348	Skin of Man, Heart of Beast	6.1	294
tt0208349	Les Gens qui s'aiment	4.9	124
tt0208394	Wounded Land	4.3	258
tt0208408	Knight Without Armour	7.9	376
tt0208417	Santo vs. Capulina	5.9	107
tt0208463	Sotaerakko	7.5	46
tt0208464	Under the Chinese Restaurant	6.7	98
tt0208469	Sword in the Shadows	5.8	47
tt0208470	Sword of the Empire	4.7	36
tt0208474	K-17 attaque à l'aube	5.0	11
tt0208476	Spiaggia libera	4.8	14
tt0208478	The American Bride	5.2	69
tt0208480	Tarantula	6.4	8
tt0208481	Sposerò Simon Le Bon	4.3	168
tt0208483	A Season in Hell	6.5	77
tt0208485	Stanza 17-17 palazzo delle tasse	6.2	83
tt0208491	Ginostra	4.6	788
tt0208504	Santo en el tesoro de Drácula	4.9	497
tt0208505	The Treasure of Montezuma	5.7	65
tt0208529	Ue o muite arukô	6.5	24
tt0208554	Life Doesn't Scare Me	6.9	273
tt0208606	The Third Page	7.3	4140
tt0208654	Twas the Night Before Christmas	7.3	3555
tt0208655	En face	5.0	394
tt0208663	Abra Cadabra	6.5	43
tt0208669	Adventures of a Brown Man in Search of Civilization	5.5	28
tt0208675	Compassionate Sex	7.0	1311
tt0208680	A Magic Friend: The Maestro Nino Rota	6.1	37
tt0208682	Amarsi può darsi	6.3	56
tt0208683	L'Amour existe	7.5	666
tt0208686	अंजान राहें (1974 फ़िल्म)	6.2	30
tt0208689	Appunti per un film sull'India	7.1	257
tt0208694	Augustin, King of Kung-Fu	6.5	437
tt0208715	Balls Up	5.4	30
tt0208725	Beauty No. 2	5.8	141
tt0208783	Bye Bye Bluebird	6.4	590
tt0208836	Bérénice	5.8	500
tt0208842	Çalıkuşu	6.8	306
tt0208855	Chaahat	6.0	14
tt0208870	Cóndor Crux, la leyenda	4.0	146
tt0208871	The Conmen in Vegas	5.4	563
tt0208874	The Contender	6.9	24734
tt0208883	Desire	6.0	107
tt0208892	The Delhi Way	6.7	53
tt0208893	Demolition	5.6	25
tt0208903	Disco Dancer	6.5	1622
tt0208911	The King Is Alive	6.3	1974
tt0208916	Don Salvatore - l'ultimo Siciliano	6.4	51
tt0208930	Les histoires extraordinaires d'Edgar Poe	5.2	12
tt0208942	Falling Through	4.3	182
tt0208946	Fantastica Moana	6.2	43
tt0208948	Feeling Sexy	6.1	171
tt0208956	Nobody Move... This Is a Robbery	5.3	10
tt0208970	Il Folle di Marechiaro	6.3	13
tt0208973	Una forca per un bastardo	6.1	20
tt0208988	Get Carter	5.1	35835
tt0208990	The Son's Room	7.3	21042
tt0208993	Downtown 81	7.0	1565
tt0208995	Lies	5.4	1524
tt0209008	HLA identique	8.6	8
tt0209013	Harlan County War	6.4	595
tt0209014	Harlot	6.4	65
tt0209037	Everybody's Famous!	6.9	3310
tt0209043	Inferno	6.0	307
tt0209045	Les Infortunes de la beauté	5.7	43
tt0209046	Innocent	6.2	22
tt0209049	Ione, sube al cielo	5.2	10
tt0209052	Jambon d'Ardenne	5.8	100
tt0209055	Janice Beard	6.0	368
tt0209056	Janine	6.6	141
tt0209072	Kamilla and the Thief II	6.4	311
tt0209077	Ken Park	5.8	30457
tt0209089	Kára plná bolesti	7.1	35
tt0209095	Leprechaun in the Hood	3.7	7983
tt0209107	Liu yue xin niang	6.8	23
tt0209109	Fourplay	4.8	696
tt0209111	Louis Lumière / conversation avec Langlois et Renoir	7.6	422
tt0209144	Memento	8.4	1287906
tt0209163	The Mummy Returns	6.4	339021
tt0209174	Nobody Knows Anybody	5.9	2565
tt0209180	Sky Hook	8.1	4900
tt0209187	Northern Skirts	7.1	589
tt0209189	Not One Less	7.7	9164
tt0209211	The Bus Passengers	6.9	235
tt0209212	Otryad	7.3	101
tt0209223	No Scandal	6.1	579
tt0209246	Poor Little Rich Girl	6.0	225
tt0209256	Presentation, or Charlotte and her Steak	6.0	1335
tt0209263	Pyaar Koi Khel Nahin	3.7	455
tt0209267	Dearest Executioners	7.5	174
tt0209280	Empty Days	6.8	341
tt0209296	S.O.S.	6.0	291
tt0209322	Skipped Parts	6.3	3577
tt0209335	La sonate à Kreutzer	6.1	494
tt0209351	Stato interessante	5.2	29
tt0209358	Storia de fratelli e de cortelli	7.2	27
tt0209363	Una storia milanese	6.5	29
tt0209368	Strange Planet	5.6	976
tt0209374	Stormtroopers II	3.6	89
tt0209375	Su e giù	5.0	8
tt0209377	His Day of Glory	5.2	37
tt0209389	The Young Nun	4.0	12
tt0209390	The Ten Million Dollar Grab	5.0	40
tt0209453	A Modern Coed	5.6	647
tt0209455	Untersuchung an Mädeln	5.9	78
tt0209458	Vampire Blues	3.2	252
tt0209463	The Wind Will Carry Us	7.4	11846
tt0209464	Villa des Roses	6.2	470
tt0209475	The Wedding Planner	5.3	84514
tt0209486	Wish You Were Dead	4.9	488
tt0209514	The Star Inspector (1980)	5.4	75
tt0209885	The Closed Doors	6.7	331
tt0209893	Adam & Yves	6.4	60
tt0209906	Alla ricerca di Tadzio	6.4	246
tt0209912	A Love	7.3	189
tt0209923	Autunno	5.5	74
tt0209928	Ballet	7.6	91
tt0209933	Beau Travail	7.3	13550
tt0209941	The Good Bastard	6.2	89
tt0209958	The Cell	6.4	106831
tt0209974	Clash by Night	6.1	241
tt0209976	Cock-a-Doodle-Doo! Mr. Chicken	7.1	177
tt0209993	Death of a Composer	6.7	126
tt0210001	Un día perfecto	7.4	30
tt0210028	Enzo, domani a Palermo!	7.1	116
tt0210043	Time of Darkness	5.4	107
tt0210044	Flowers for Algernon	6.6	1813
tt0210047	Fool's Fire	7.4	129
tt0210052	Franco & Ciccio: Superstars	6.6	16
tt0210056	Fluke	5.9	1119
tt0210065	Gangster No. 1	6.7	14372
tt0210069	Jacob: The Man Who Fought with God	5.5	136
tt0210070	Ginger Snaps	6.8	50302
tt0210075	Girlfight	6.7	11271
tt0210076	Avec Ringo arrive le temps du massacre	4.4	46
tt0210094	Happy Campers	5.4	2824
tt0210108	Man with the Transplanted Brain	6.5	59
tt0210109	Man of My Life	5.6	27
tt0210112	I Like to Play Games Too	4.9	428
tt0210140	A Commuter Kind of Love	2.6	18
tt0210146	König Drosselbart	6.4	21
tt0210149	Lakeboat	6.0	729
tt0210160	Luchino Visconti	6.1	218
tt0210163	My Little Business	6.4	791
tt0210167	Sachs' Disease	7.3	813
tt0210195	Non con un bang	5.6	16
tt0210199	Bayside Shakedown (film)	6.3	937
tt0210200	Barren Illusion	6.5	423
tt0210209	Ostia	6.5	296
tt0210217	Pandaemonium	6.4	874
tt0210223	Legend of the Phantom Rider	4.8	230
tt0210225	The Fish in Love	5.2	986
tt0210238	A Tale of the Forest Giant	6.5	11
tt0210249	Ratas, Ratones, Rateros	7.3	887
tt0210256	Ritratti: Mario Rigoni Stern	8.2	20
tt0210275	Sesso allo specchio	5.6	19
tt0210296	Socrates	7.1	926
tt0210299	Songcatcher	7.3	3645
tt0210302	Gemini	6.8	2796
tt0210312	Suzaki Paradise: Red Light	7.4	801
tt0210322	Un tango dalla Russia	5.5	10
tt0210325	Tara Pokì	5.0	7
tt0210330	Telefono rosso	7.0	44
tt0210333	Wartime	4.1	75
tt0210342	A tender madness	2.9	18
tt0210344	Un tenero tramonto	5.0	8
tt0210353	Il terribile ispettore	6.3	77
tt0210358	Things You Can Tell Just by Looking at Her	6.4	7251
tt0210377	Tyven fra St. Lubin	6.4	140
tt0210380	War Zone	6.5	89
tt0210382	The Weight of Water	5.8	9918
tt0210389	Wisconsin Death Trip	6.6	1568
tt0210466	The Last Traitor	5.5	63
tt0210480	Ainsi soit-il	6.7	38
tt0210511	Anima – Symphonie phantastique	7.5	18
tt0210515	Anita Drögemöller und die Ruhe an der Ruhr	5.9	31
tt0210523	Anna Karenina	5.3	28
tt0210525	The River of Love	7.1	376
tt0210564	The Barracks	6.3	133
tt0210567	Beautiful	5.6	4239
tt0210579	Madonna	5.5	311
tt0210584	Bootmen	6.2	2454
tt0210594	Brüderchen und Schwesterchen	7.4	42
tt0210600	Angel Face	5.0	12
tt0210609	China Gate	6.5	1750
tt0210616	Center Stage	6.7	22457
tt0210620	Comme la lune	6.7	304
tt0210626	Coqueta	6.3	75
